age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
42,1,183319,3,3,1,3,3,1,2,0,0,40,37,1
36,1,127306,9,9,3,9,4,1,1,0,0,47,1,1
22,1,68678,9,9,1,4,3,5,2,0,0,40,1,1
40,6,140108,5,5,4,8,4,5,2,0,0,40,1,1
26,1,263444,9,9,1,8,3,1,2,0,0,45,1,1
46,6,265554,9,9,3,11,4,5,2,0,0,40,1,1
28,1,410216,7,7,1,2,4,1,2,0,0,60,1,0
46,6,20534,14,13,3,5,4,1,2,0,0,45,1,1
55,1,188917,9,9,2,7,4,1,1,0,0,40,1,1
76,1,98695,13,10,2,9,4,1,1,0,0,20,1,1
27,1,411950,14,13,3,6,4,1,2,0,0,60,1,1
50,1,237819,9,9,1,11,3,1,2,0,0,40,1,0
75,1,187424,9,9,1,2,3,1,2,0,0,20,1,1
42,4,198316,15,14,1,5,3,1,2,0,0,40,1,0
36,5,139703,15,14,3,6,4,5,1,0,0,40,1,1
51,1,152596,9,9,1,13,3,1,2,0,0,40,1,1
43,1,194726,10,15,1,6,3,1,2,15024,0,55,1,0
44,1,82601,14,13,1,11,3,1,2,0,0,40,1,1
20,9,229843,13,10,3,15,4,5,1,0,0,20,1,1
60,1,122276,3,3,1,2,3,1,2,0,0,45,17,1
47,6,188386,14,13,1,6,3,1,2,0,0,45,1,0
73,1,92298,7,7,1,8,3,1,2,0,0,15,1,1
27,1,390657,9,9,1,7,3,5,2,0,0,40,1,1
50,1,89041,9,9,1,2,3,1,2,15024,0,50,1,0
35,1,314897,4,4,1,2,3,1,2,0,0,40,4,1
31,1,166343,9,9,3,8,2,5,2,0,0,50,42,1
45,1,88781,14,13,1,2,3,1,2,0,0,40,6,0
57,1,41762,9,9,1,2,3,2,2,0,0,40,11,0
34,1,849857,9,9,1,2,3,1,2,0,0,40,33,1
19,1,307496,13,10,3,3,2,1,1,0,0,16,1,1
25,1,324372,9,9,3,7,2,5,2,0,0,40,1,1
39,1,99270,14,13,1,6,1,1,1,0,0,50,6,0
28,1,160731,9,9,1,2,3,1,2,0,0,40,18,0
48,6,148306,15,14,2,6,6,1,1,0,0,40,1,1
38,1,259019,9,9,1,2,3,1,2,0,0,44,1,1
53,1,224894,3,3,1,12,1,5,1,0,0,10,29,1
19,1,258470,9,9,3,7,4,1,2,0,0,40,1,1
41,1,197919,9,9,1,9,1,1,1,0,0,60,1,1
23,1,213719,11,12,3,4,2,5,1,0,0,36,1,1
32,1,226535,9,9,3,2,4,1,2,0,0,40,1,1
35,1,146042,13,10,2,8,4,3,2,0,0,40,1,1
21,1,180339,12,11,3,10,4,1,1,0,1602,30,1,1
24,1,99970,14,13,3,1,2,1,2,0,0,40,1,1
34,1,300687,9,9,1,2,3,5,2,0,0,40,1,1
29,5,219906,14,13,1,6,1,1,1,0,0,25,1,0
24,1,122234,13,10,3,9,4,5,1,0,0,20,42,1
55,1,158641,9,9,5,9,4,1,1,0,0,40,1,1
28,1,239539,9,9,6,8,2,2,2,0,0,40,16,1
46,5,102308,9,9,3,2,2,1,2,0,0,40,1,1
38,1,186934,9,9,1,8,3,1,2,0,0,40,1,1
29,1,234447,13,10,2,9,4,5,1,0,0,40,1,1
35,1,125933,14,13,1,2,3,1,2,0,0,50,1,0
29,1,142760,9,9,3,7,4,5,2,0,0,40,1,1
41,6,309056,16,16,1,6,3,1,2,0,0,50,1,0
40,2,48859,9,9,1,2,3,1,2,0,0,32,1,1
30,1,110594,9,9,2,9,2,1,1,0,0,40,1,1
72,1,426562,7,7,2,3,4,5,1,0,0,35,1,1
17,1,169037,7,7,3,7,2,1,2,0,0,40,1,1
46,3,123075,9,9,1,13,3,1,2,0,0,70,1,1
38,1,195744,14,13,3,3,4,1,2,0,0,48,1,1
36,1,81896,14,13,3,6,4,1,1,0,0,45,1,1
24,2,172047,11,12,3,2,2,1,2,0,0,40,1,1
28,1,253814,9,9,2,3,6,1,1,0,0,35,1,1
28,1,66473,9,9,1,8,3,1,2,0,0,40,1,1
60,9,56248,9,9,1,15,3,1,2,0,1485,70,1,0
42,5,271521,13,10,1,13,3,4,2,0,0,40,1,0
48,1,265295,14,13,1,5,3,1,2,0,0,40,1,0
37,2,174308,9,9,1,2,3,1,2,0,0,40,1,1
32,1,196342,16,16,3,6,4,1,2,0,0,40,1,0
55,1,223594,13,10,1,2,3,5,2,7688,0,40,4,0
30,1,149787,13,10,1,7,3,1,2,0,0,40,1,1
68,1,124686,4,4,5,8,4,1,1,0,0,10,1,1
45,1,50163,9,9,2,3,4,1,1,0,0,30,1,1
26,1,175789,9,9,2,7,2,1,1,0,0,40,1,1
22,1,218215,13,10,3,5,2,1,1,0,0,40,1,1
22,1,166371,13,10,3,2,2,1,2,0,0,40,1,1
36,1,169469,13,10,1,5,3,1,2,7298,0,40,1,0
52,1,145081,4,4,3,8,4,5,1,0,0,40,1,1
68,1,214521,10,15,5,6,6,1,1,0,0,16,1,1
26,5,287233,14,13,1,6,1,5,1,0,0,40,1,0
52,1,201310,14,13,2,5,4,1,2,0,0,40,42,1
46,2,197836,9,9,1,10,3,1,2,0,1672,50,1,1
53,1,158294,15,14,1,6,3,1,2,7298,0,40,1,0
17,1,127366,7,7,3,4,2,1,1,0,0,8,1,1
29,1,203697,14,13,1,6,2,1,2,0,0,75,1,1
41,1,168730,13,10,1,4,3,1,2,0,0,50,1,0
45,1,165232,13,10,2,1,4,5,1,0,0,40,38,1
57,1,175942,13,10,2,5,4,1,1,0,0,50,1,0
30,4,356689,14,13,1,9,3,1,2,0,0,30,9,1
46,1,132912,9,9,1,4,3,1,2,0,0,45,1,0
45,1,187226,11,12,1,7,3,1,2,0,0,40,1,1
59,9,254765,13,10,1,15,3,1,2,0,0,40,1,0
40,1,202565,11,12,1,4,3,1,2,0,0,52,1,1
38,6,103925,9,9,2,3,6,1,1,2036,0,20,1,1
22,1,112164,13,10,3,5,2,1,1,0,0,40,42,1
59,2,70623,4,4,1,4,3,1,2,0,0,85,1,1
36,1,102729,13,10,3,2,4,1,2,0,0,40,1,1
40,1,558944,4,4,3,10,2,1,2,0,0,40,1,1
18,1,256967,6,6,3,4,5,5,1,0,0,40,1,1
62,9,144583,9,9,1,15,3,1,2,0,0,40,1,1
63,1,102412,9,9,2,4,4,1,1,0,0,40,1,1
29,1,159788,15,14,3,6,4,1,1,0,0,80,1,1
27,1,55743,14,13,1,5,1,5,1,0,0,45,1,0
47,6,148171,16,16,2,6,6,1,2,0,0,50,24,0
20,5,271354,9,9,3,9,2,1,2,0,0,40,1,1
48,1,98524,11,12,1,2,3,1,2,0,0,45,1,1
29,1,272913,9,9,1,9,3,1,2,0,0,30,21,1
22,1,324445,9,9,3,1,4,1,1,0,0,40,1,1
42,1,155469,11,12,5,1,6,1,1,0,0,24,1,1
36,1,102945,12,11,2,2,4,1,2,0,0,40,1,1
60,1,291904,6,6,2,3,4,5,1,0,0,40,1,1
41,4,186601,9,9,4,5,4,5,1,0,0,40,1,1
43,1,172401,9,9,1,4,3,1,2,0,0,40,1,0
33,1,193285,14,13,1,6,3,1,2,0,0,38,1,0
34,1,176244,4,4,1,3,1,1,1,0,0,40,1,1
32,1,117779,9,9,3,11,2,1,1,0,0,35,1,1
22,9,34616,13,10,3,15,2,1,1,0,0,20,1,1
52,1,169182,5,5,5,3,4,1,1,0,0,25,4,1
27,1,180758,11,12,3,4,4,1,2,0,0,40,1,1
60,5,141637,15,14,1,6,3,1,2,0,0,40,1,0
41,2,169023,14,13,1,9,1,1,1,7688,0,40,1,0
34,2,101266,14,13,3,4,4,1,2,0,0,62,1,1
30,1,164190,9,9,1,5,3,1,2,0,0,40,1,0
35,1,142282,13,10,4,3,6,1,1,0,0,25,1,1
39,4,103984,14,13,2,5,6,5,1,0,0,40,1,1
64,1,187601,13,10,5,9,4,1,1,0,0,40,1,1
17,2,36218,7,7,3,10,2,1,2,0,0,20,1,1
29,6,106334,15,14,3,5,4,1,2,0,0,40,42,1
37,5,249392,12,11,1,13,3,1,2,0,0,40,1,0
43,2,110355,9,9,1,11,3,1,2,0,0,45,1,1
30,2,117944,9,9,1,6,3,1,2,0,0,25,1,1
17,1,163836,6,6,3,4,2,1,1,0,0,12,1,1
29,1,145592,9,9,3,2,4,1,2,0,0,40,32,1
24,1,108495,13,10,3,9,2,1,2,0,0,40,8,1
27,2,212041,14,13,3,4,4,1,2,0,0,50,1,1
69,3,182451,14,13,4,5,4,1,2,0,0,40,1,1
30,1,124020,9,9,6,9,4,1,2,0,0,40,1,1
29,1,199116,9,9,1,8,3,1,2,0,0,40,4,1
17,9,144114,6,6,3,15,2,1,2,0,0,40,1,1
61,1,107438,4,4,1,11,3,5,2,0,1651,40,1,1
70,1,405362,4,4,5,3,6,5,1,0,0,38,1,1
32,1,175856,14,13,1,1,3,1,2,0,1902,40,1,0
21,9,262241,9,9,3,15,5,1,2,0,0,40,1,1
27,2,420054,9,9,3,2,6,1,2,9562,0,50,1,0
27,1,86681,14,13,3,3,4,1,1,0,0,40,1,1
19,1,187161,13,10,3,4,2,1,1,0,0,25,1,1
44,6,691903,15,14,1,6,3,5,2,0,0,60,1,0
36,1,219483,13,10,3,9,4,1,1,0,0,40,1,1
45,1,199058,15,14,1,5,3,1,2,7298,0,50,1,0
29,1,192010,14,13,3,6,4,1,1,0,0,60,18,1
34,4,419691,14,13,1,13,3,1,2,7298,0,54,1,0
28,5,356089,14,13,3,6,5,1,2,0,0,50,1,1
34,1,684015,3,3,3,7,2,1,2,0,0,40,37,1
18,1,36882,9,9,3,9,2,1,1,0,0,20,1,1
39,1,203180,13,10,2,10,6,1,1,0,0,45,1,1
34,1,183811,13,10,3,7,4,1,2,0,0,40,1,1
35,5,103966,15,14,2,9,6,1,1,0,0,41,1,1
24,1,304602,9,9,3,7,2,1,2,0,0,40,1,1
41,1,57233,14,13,1,4,3,1,2,0,0,70,1,1
50,6,289207,16,16,1,6,3,1,2,0,1902,45,1,0
68,1,224019,13,10,2,5,4,1,2,0,0,30,1,1
35,1,267966,7,7,3,8,4,1,2,0,0,50,1,1
47,1,214800,12,11,1,7,3,1,2,0,0,40,1,1
43,5,241528,15,14,2,6,6,1,1,0,0,40,1,1
35,1,197365,9,9,1,10,3,1,2,0,0,40,1,1
34,1,296724,13,10,3,5,4,1,1,0,0,17,1,1
26,1,136226,9,9,3,2,2,1,2,0,0,40,1,1
50,1,40623,13,10,2,4,4,1,1,0,0,40,1,1
22,1,264874,9,9,3,2,2,1,1,0,0,40,1,1
20,1,112847,9,9,3,10,2,2,2,0,0,40,1,1
18,9,236090,9,9,3,15,2,1,1,0,0,40,1,1
52,2,89028,9,9,1,2,3,2,2,0,0,40,1,1
71,6,210673,9,9,1,13,3,1,2,0,0,28,1,1
55,1,60193,9,9,2,9,4,1,1,0,0,40,1,1
17,1,216137,7,7,3,4,2,1,1,0,0,8,1,1
36,1,139743,13,10,5,6,2,1,1,0,0,40,1,1
25,9,32276,14,13,1,15,3,1,2,0,0,40,1,1
39,5,423605,8,8,1,11,3,1,2,0,1848,40,33,0
27,1,298871,14,13,3,3,4,2,2,0,0,40,16,1
42,1,318255,9,9,2,9,6,1,1,0,0,40,1,1
22,1,347867,9,9,6,4,4,1,2,0,1719,40,1,1
57,1,279636,12,11,3,2,4,1,2,0,0,40,1,0
34,1,405386,13,10,3,2,4,5,2,0,0,28,1,1
31,1,297188,15,14,3,6,4,1,1,0,0,60,1,1
24,1,182342,14,13,3,4,2,1,2,0,0,40,1,1
41,2,229148,9,9,3,3,4,5,2,0,0,60,19,1
30,1,189620,13,10,2,6,4,1,1,6849,0,40,3,1
17,1,413557,7,7,3,9,2,1,1,0,0,32,1,1
26,3,246025,9,9,4,4,6,1,1,0,0,20,15,1
32,1,390997,2,2,3,10,4,4,2,0,0,50,21,1
55,1,102058,6,6,1,5,3,1,2,0,0,45,1,1
19,1,247298,8,8,6,3,2,4,1,0,0,20,1,1
28,1,140108,15,14,2,6,4,1,1,0,0,50,1,1
55,9,216941,9,9,1,15,1,1,1,2885,0,40,1,1
49,1,81654,10,15,1,6,3,1,2,0,0,60,1,0
23,1,177526,14,13,3,5,4,1,2,0,0,40,1,1
43,1,64631,9,9,1,2,3,1,2,0,0,40,1,1
40,1,110028,13,10,1,2,3,1,2,0,0,40,1,1
41,1,203761,14,13,1,6,3,1,2,0,0,40,1,0
23,1,163870,13,10,3,2,2,1,2,0,0,40,1,1
59,4,117299,9,9,1,2,3,1,2,0,1887,40,1,0
20,1,50648,9,9,3,7,2,1,2,0,0,35,1,1
21,1,166517,9,9,3,2,2,1,2,0,0,40,1,1
28,9,173800,14,13,6,15,4,2,1,0,0,10,28,1
44,3,181762,13,10,1,5,3,1,2,0,0,50,1,1
31,2,340880,14,13,1,4,3,1,2,0,0,48,1,1
50,2,114758,14,13,3,2,4,1,2,4416,0,45,1,1
54,1,138847,9,9,1,8,3,1,2,0,0,45,1,0
28,1,215014,9,9,1,11,3,1,2,0,0,50,1,1
34,1,183778,9,9,2,11,4,1,2,0,0,40,1,1
46,1,273629,15,14,1,5,3,1,2,0,0,40,1,0
28,3,113870,14,13,1,5,3,1,2,0,0,60,1,0
23,1,213955,9,9,3,9,2,5,2,0,2001,40,1,1
29,1,114982,14,13,1,1,3,1,2,0,0,40,1,0
35,1,205338,9,9,1,2,3,1,2,0,0,40,1,1
41,2,57924,13,10,1,10,3,1,2,7688,0,50,1,0
90,9,225063,13,10,3,15,2,2,2,0,0,10,11,1
35,2,202027,15,14,1,5,3,1,2,7688,0,55,1,0
20,1,281356,9,9,1,7,3,4,2,0,0,40,1,1
42,1,30824,15,14,2,6,4,1,1,2354,0,16,1,1
56,1,98809,4,4,1,8,1,1,1,5013,0,45,1,1
31,1,38223,14,13,3,4,2,1,2,0,0,45,1,1
23,1,172232,9,9,3,1,2,1,2,0,0,50,1,1
60,1,140544,9,9,3,7,4,1,2,0,0,40,1,1
28,1,221366,13,10,3,2,2,1,2,0,0,40,1,1
32,1,180799,13,10,1,11,3,1,2,0,0,60,1,0
36,1,111499,15,14,3,5,4,1,1,14084,0,40,1,0
44,2,155930,14,13,1,5,3,1,2,0,0,60,1,1
34,1,201122,13,10,1,2,3,1,2,0,0,48,1,0
27,1,101709,9,9,3,4,2,2,2,0,0,40,1,1
49,1,140121,9,9,2,5,6,1,2,0,0,50,1,1
48,1,172709,9,9,2,3,6,5,1,0,0,40,1,1
47,1,120131,9,9,1,2,3,1,2,0,0,50,1,0
34,1,117444,14,13,1,5,3,1,2,0,0,65,1,0
27,1,256764,11,12,3,4,4,1,2,0,0,40,1,1
31,5,176185,14,13,1,8,3,1,2,4064,0,40,42,1
24,1,223811,13,10,1,2,3,1,2,0,0,40,1,1
24,1,201603,9,9,2,7,4,1,2,0,0,30,1,1
25,1,138765,13,10,1,8,3,1,2,0,0,40,1,1
36,1,133974,12,11,2,4,6,1,1,0,0,40,1,1
38,4,137953,9,9,1,9,3,1,2,0,0,45,1,1
57,1,103403,3,3,1,11,3,1,2,0,0,40,1,1
24,1,461678,13,10,1,10,3,1,2,0,0,50,1,0
41,6,70884,9,9,1,1,3,1,2,0,0,40,1,1
56,6,466498,12,11,1,2,3,5,2,0,0,60,1,0
19,1,148644,9,9,3,9,2,1,1,0,0,40,1,1
44,1,190739,9,9,3,3,5,5,2,0,0,32,1,1
34,1,299507,12,11,3,2,4,1,1,0,0,40,1,1
25,1,211424,14,13,3,5,2,1,2,0,0,40,1,1
27,6,106721,9,9,1,1,3,1,2,0,0,40,1,1
22,1,192017,9,9,3,6,4,1,2,0,0,40,1,1
59,1,530099,13,10,1,2,3,1,2,0,1887,55,1,0
34,1,119153,7,7,1,11,3,1,2,0,0,50,1,1
30,1,202450,9,9,1,11,3,1,2,0,0,65,1,0
21,1,50341,13,10,3,9,4,1,1,0,0,38,1,1
24,1,140001,13,10,3,7,5,1,2,0,0,40,17,1
19,9,220517,13,10,3,15,2,1,1,0,0,15,1,1
82,9,52921,13,10,5,15,4,3,2,0,0,3,1,1
35,1,31964,14,13,1,4,3,1,2,0,0,50,1,0
32,1,148207,12,11,1,2,3,1,2,0,0,40,1,1
45,1,151627,13,10,2,9,6,1,1,0,0,45,1,1
30,1,402539,9,9,3,9,6,1,1,0,0,40,1,1
28,2,188278,14,13,1,2,3,1,2,0,0,55,1,1
28,2,96219,14,13,1,4,1,1,1,0,0,5,1,1
29,1,340534,9,9,3,9,4,1,1,0,0,44,1,1
60,1,160339,13,10,1,2,3,1,2,0,0,40,30,1
28,1,120135,12,11,3,4,4,1,1,0,0,40,1,1
38,4,303817,13,10,2,5,4,5,1,0,0,40,1,1
31,1,181091,9,9,1,2,3,1,2,0,0,50,1,0
28,1,200515,13,10,1,3,3,1,2,0,0,35,1,0
42,1,160893,13,10,1,3,1,1,1,0,0,23,1,1
40,5,183096,5,5,1,3,1,1,1,0,0,40,36,0
24,1,241367,13,10,3,3,4,1,2,0,0,40,1,1
37,3,342084,13,10,1,5,3,1,2,0,0,60,1,0
36,1,193855,9,9,1,2,3,1,2,0,0,40,1,1
39,1,80410,14,13,3,5,4,1,2,0,0,40,1,1
22,1,554317,5,5,6,3,5,1,2,0,0,35,21,1
46,1,85109,13,10,1,8,3,1,2,0,1628,40,1,1
28,1,108569,14,13,1,6,3,1,2,0,0,43,1,1
34,1,120959,13,10,2,9,6,1,1,0,0,40,1,1
42,1,222011,13,10,2,4,6,1,1,0,0,43,1,1
43,1,238530,9,9,1,2,3,1,2,0,0,40,1,1
35,1,48404,9,9,3,4,2,1,1,0,0,40,1,1
60,1,88055,10,15,1,6,3,1,2,3781,0,16,1,1
33,1,238381,13,10,3,2,4,5,2,8614,0,40,1,0
22,1,243923,9,9,1,11,5,1,2,0,0,80,1,1
39,1,305597,12,11,1,2,3,1,2,0,0,40,1,1
33,1,141841,14,13,1,5,3,5,2,5178,0,40,1,0
39,1,129764,9,9,1,2,3,1,2,0,0,40,1,1
37,2,150993,7,7,1,11,3,1,2,0,0,45,1,1
63,2,147140,4,4,1,10,3,1,2,0,0,60,1,0
46,6,30219,13,10,1,5,3,1,2,7688,0,38,1,0
48,1,167967,9,9,4,8,6,5,1,0,0,40,1,1
33,1,133278,9,9,3,9,2,5,1,0,0,40,1,1
65,1,172510,13,10,5,6,4,1,1,1848,0,20,31,1
39,1,192251,9,9,3,9,2,1,1,0,0,40,1,0
43,1,210844,14,13,2,5,4,5,1,0,0,40,1,0
28,1,263015,6,6,1,2,3,1,2,0,0,40,1,1
50,2,155118,9,9,2,5,4,1,1,99999,0,35,1,0
24,6,232918,14,13,3,6,4,1,2,0,0,20,1,1
48,1,143542,9,9,2,11,4,1,2,0,0,40,1,1
35,1,45607,13,10,3,3,4,1,2,0,0,40,1,1
62,1,29828,9,9,1,11,3,1,2,0,0,40,1,1
42,2,104118,13,10,3,5,4,1,2,0,0,40,1,1
60,1,191446,9,9,1,5,3,1,2,99999,0,40,1,0
50,1,27484,9,9,1,5,3,1,2,0,0,50,1,0
40,1,205987,10,15,3,5,4,1,1,0,0,40,13,1
39,5,143385,9,9,1,2,3,1,2,0,0,40,1,1
43,9,200508,14,13,1,15,3,1,2,0,0,40,1,1
43,5,186995,9,9,2,13,6,1,1,0,0,40,1,1
35,1,54159,9,9,1,2,3,1,2,0,0,38,1,1
39,1,113481,14,13,1,5,3,1,2,0,0,45,1,0
30,5,235271,14,13,1,13,3,1,2,0,0,40,1,0
32,1,349365,13,10,1,4,3,5,2,0,0,65,1,1
18,1,283637,13,10,3,9,4,1,2,0,0,40,1,1
37,1,70282,11,12,3,4,6,5,1,0,0,40,1,1
26,1,166051,14,13,3,9,2,1,1,0,0,40,1,1
51,1,193720,9,9,1,2,3,1,2,0,0,42,1,1
35,9,124836,13,10,2,15,4,3,1,0,0,36,1,1
33,1,236379,14,13,1,4,3,1,2,0,0,45,1,1
46,1,122026,14,13,1,2,3,1,2,0,0,44,1,0
40,1,114537,12,11,1,5,3,1,2,0,0,50,1,0
34,1,191834,12,11,1,2,3,1,2,0,0,48,1,1
29,1,420054,9,9,1,8,3,1,2,0,0,40,1,1
47,2,160045,13,10,5,3,6,1,1,0,0,35,1,1
34,1,303187,14,13,1,6,3,2,2,0,0,40,42,0
45,1,190088,9,9,6,9,6,1,1,0,0,30,1,1
53,1,126977,9,9,4,2,4,1,2,0,0,35,1,1
52,2,63004,15,14,1,5,3,2,2,0,0,40,16,1
64,1,391121,4,4,1,10,3,1,2,0,0,40,1,0
42,1,211450,15,14,3,5,4,1,2,0,0,45,1,0
44,1,156413,13,10,1,1,3,1,2,0,0,44,1,0
41,1,116797,9,9,1,4,3,1,2,7298,0,50,1,0
53,5,204447,15,14,1,5,3,1,2,0,0,43,1,0
25,1,66935,9,9,3,2,4,1,2,0,0,35,1,1
20,1,344278,7,7,4,3,2,1,1,0,0,40,1,1
29,1,108574,12,11,3,12,2,1,1,0,0,40,1,1
56,1,244605,9,9,1,2,3,1,2,0,0,40,1,1
45,1,363677,16,16,1,6,1,1,1,0,1977,30,1,0
56,1,219762,9,9,1,4,1,1,1,0,0,35,1,1
38,3,269318,13,10,1,5,3,1,2,7298,0,40,1,0
62,1,77884,9,9,1,4,3,2,2,0,0,40,16,1
28,2,70100,14,13,3,6,4,1,2,0,0,60,1,1
31,1,213643,9,9,1,4,3,1,2,3908,0,40,1,1
24,1,69640,14,13,3,4,2,1,2,0,0,40,1,1
65,1,170012,14,13,1,9,3,1,2,0,0,34,1,1
40,1,329924,9,9,4,7,4,5,2,0,0,30,1,1
31,1,193285,14,13,3,6,4,1,2,0,0,40,1,1
35,1,261241,9,9,2,11,4,1,2,0,1741,60,1,1
42,4,108183,15,14,1,6,3,2,2,0,1902,40,11,0
20,1,296618,9,9,3,4,4,1,1,0,0,30,1,1
30,5,257796,13,10,2,9,4,1,1,0,0,40,1,1
25,1,155320,14,13,3,5,2,1,2,0,0,45,1,1
22,1,151888,9,9,3,3,2,1,2,0,0,40,1,1
65,9,143118,9,9,5,15,6,1,1,0,2206,10,1,1
31,1,66278,13,10,1,6,1,1,1,3908,0,40,1,1
56,1,92444,13,10,1,5,3,5,2,0,0,50,1,0
51,1,229272,9,9,2,3,5,5,2,0,0,32,29,1
36,2,207202,6,6,1,10,3,1,2,0,0,60,1,1
44,6,154176,13,10,2,9,4,5,1,0,1590,40,1,1
49,1,180899,15,14,2,5,6,1,2,0,1755,45,1,0
28,1,205337,9,9,1,2,3,1,2,0,0,40,1,1
57,1,180779,14,13,1,6,3,1,2,7298,0,40,1,0
33,2,343021,13,10,3,4,4,1,2,0,0,65,1,1
49,1,176814,14,13,1,9,3,1,2,5178,0,40,1,0
74,6,88638,16,16,3,6,5,1,1,0,3683,20,1,0
48,1,248059,14,13,1,5,3,1,2,5013,0,45,1,1
38,1,409604,14,13,1,5,3,1,2,15024,0,40,1,0
39,1,185053,9,9,3,8,4,1,1,0,0,40,1,1
46,1,332884,14,13,1,5,3,1,2,7298,0,65,1,0
56,1,212864,14,13,1,6,3,1,2,0,0,40,1,0
27,1,66473,14,13,1,5,3,1,2,0,0,40,1,0
17,1,285169,7,7,3,12,2,1,1,0,0,40,1,1
28,1,175431,5,5,2,6,4,5,1,0,0,40,1,1
18,9,152641,6,6,3,15,2,1,2,0,0,40,1,1
42,1,339346,15,14,2,9,4,1,1,0,0,25,1,1
39,1,287306,13,10,4,9,6,5,1,0,0,40,1,1
29,2,70604,9,9,1,10,3,1,2,3464,0,40,1,1
21,1,88926,13,10,3,6,2,1,2,0,0,10,1,1
36,1,91275,13,10,3,9,6,2,1,0,0,40,1,1
56,1,244554,6,6,5,8,6,5,1,0,0,40,1,1
49,1,232586,3,3,1,2,3,1,2,0,0,40,1,1
47,3,127678,13,10,1,4,3,1,2,0,0,80,1,1
44,1,162184,13,10,4,9,6,1,1,0,0,40,1,1
40,1,408229,2,2,3,3,4,1,2,0,0,45,37,1
43,6,139734,14,13,1,5,3,1,2,15024,0,40,1,0
62,1,197286,8,8,1,10,3,1,2,0,0,48,6,1
52,1,229983,10,15,1,6,1,1,1,3103,0,30,1,0
25,1,252803,9,9,3,3,6,5,1,0,0,40,1,1
63,3,110890,15,14,2,6,4,1,2,0,0,70,1,0
51,1,160724,16,16,1,6,3,2,2,0,0,99,11,1
25,1,89625,9,9,3,9,2,2,1,0,0,40,1,1
62,9,266037,13,10,1,15,3,1,2,0,0,40,1,1
27,1,126730,9,9,3,4,4,1,1,0,0,40,1,1
48,4,96854,13,10,3,9,4,1,2,0,0,30,1,1
32,1,186788,9,9,1,11,3,1,2,0,0,40,1,1
36,1,28996,13,10,1,4,3,1,2,0,0,45,1,1
30,2,347166,9,9,2,2,4,1,2,0,0,40,1,1
45,6,110311,15,14,2,5,6,1,1,0,0,40,1,1
27,1,310850,9,9,1,11,3,1,2,0,0,50,1,1
41,1,220694,14,13,2,3,4,1,2,0,0,37,1,1
61,1,149405,9,9,1,3,3,5,2,0,0,40,1,1
70,3,131699,14,13,2,5,6,1,1,0,0,55,1,1
55,1,49996,7,7,3,8,4,5,1,0,0,40,1,1
35,1,187112,14,13,3,3,4,1,1,0,0,45,1,1
36,1,180859,12,11,1,7,3,1,2,0,0,38,1,1
29,1,185647,13,10,3,1,2,1,2,0,0,60,1,1
30,1,316606,14,13,1,3,1,1,1,0,0,40,1,1
45,1,274657,7,7,1,2,3,1,2,0,0,40,42,1
39,4,193583,14,13,2,6,6,1,1,5455,0,60,1,1
18,1,338836,9,9,3,3,2,1,2,0,0,20,1,1
28,1,216814,9,9,1,11,3,5,2,0,0,40,1,1
27,1,106935,14,13,1,5,3,1,2,0,0,45,1,1
38,1,223433,9,9,3,8,4,1,2,0,0,40,1,1
33,1,174789,9,9,1,2,3,1,2,0,0,40,1,1
25,1,135603,9,9,1,11,3,1,2,0,0,40,1,0
25,9,344719,9,9,1,15,1,1,1,0,0,4,1,1
38,1,372484,7,7,3,3,2,5,1,0,0,40,1,1
23,1,181820,13,10,3,10,6,1,2,0,0,45,1,1
40,1,235371,12,11,2,6,6,1,2,0,0,40,1,1
36,3,216711,9,9,1,5,3,1,2,99999,0,50,42,0
20,1,299399,13,10,3,4,2,1,1,0,0,20,1,1
41,1,202508,9,9,1,8,3,1,2,0,0,48,1,1
44,1,172025,13,10,4,9,6,1,1,0,0,38,1,1
49,3,246891,14,13,1,9,3,1,2,0,0,40,1,0
22,1,450920,11,12,3,9,4,5,1,0,0,40,1,1
26,1,53598,13,10,3,9,4,1,1,0,0,40,1,1
47,1,103757,11,12,1,2,3,1,2,0,0,40,1,1
48,1,76017,9,9,5,3,6,1,1,0,0,25,1,1
28,3,80158,9,9,3,5,2,1,2,0,0,40,1,1
37,4,90881,13,10,4,5,4,1,2,8614,0,55,1,0
44,1,427952,14,13,1,6,3,1,2,0,0,40,1,1
20,9,230955,8,8,3,15,4,5,1,0,0,35,1,1
53,1,177916,14,13,1,9,3,1,2,7298,0,40,1,0
36,1,342642,15,14,3,5,4,1,2,0,0,15,1,1
77,1,253642,4,4,1,8,3,4,2,0,0,30,1,1
21,1,219086,9,9,3,3,2,1,2,0,0,35,1,1
24,1,162593,14,13,3,9,4,2,1,0,0,40,1,1
30,1,87561,11,12,3,1,4,1,1,0,0,40,1,1
51,5,142411,12,11,2,9,6,1,1,0,0,50,1,1
22,1,154422,13,10,2,4,2,2,1,0,0,30,16,1
23,1,169104,13,10,3,4,2,2,2,0,0,25,1,1
47,1,193047,16,16,1,5,3,1,2,99999,0,50,1,0
17,1,151141,8,8,3,4,2,1,2,0,0,20,1,1
48,1,267912,14,13,3,3,4,1,2,0,0,50,21,0
43,1,137126,13,10,1,5,3,1,2,0,0,40,1,0
34,1,152453,8,8,1,2,3,1,2,0,0,40,32,1
